price,floors,view,condition,sqft_living15
1.44E+06,1,1,3,2410
305000,1,0,3,1030
458000,2,0,3,1620
275000,1,0,3,1180
550000,2,3,3,1100
742000,3,0,3,1540
700000,2,0,5,1640
640000,1,0,5,2020
352000,1,0,3,1210
301500,1,0,3,1800
630000,1,0,4,2190
340000,2,0,3,2670
477500,1,0,3,1800
285000,1,0,3,1900
255000,1,0,4,1640
315000,2,0,3,1890
830000,1,0,3,1886
539950,3,0,3,1760
980000,2,0,3,2280
735000,2,0,3,2710
536000,1,1,3,2700
575000,1.5,0,3,1530
500000,1,0,3,1300
285500,1,0,4,1960
498000,1,0,4,1750
412000,1,0,4,970
607000,1,0,4,2160
199000,1,0,3,1490
492500,1,0,3,2470
585000,2,0,3,1934
326995,2,0,3,1940
372500,1,0,4,1890
528000,1,4,4,1850
400000,1,0,3,1370
344000,2,0,5,2130
409950,2,0,3,2430
625000,1,2,3,1920
304950,1,0,3,1370
381500,1,0,3,2450
215000,1,0,4,1720
345000,2,2,4,2170
363000,2,0,4,2130
240000,1.5,0,4,1700
548050,1,0,3,1900
314000,1,0,3,670
800000,2,0,3,3340
400000,2,0,3,1200
247000,1,0,3,990
540000,1,0,4,1640
410000,2,0,3,1900
525000,1,0,3,2040
820000,2,0,4,2020
1.25E+06,1.5,3,3,3250
244000,1,0,4,1330
275000,1,0,3,800
577000,1,0,3,1690
446950,1,0,4,1820
457000,2,2,3,2680
320000,1.5,0,4,1310
210000,1,0,4,1320
220000,1,0,3,1770
589000,1,0,4,2250
435000,1,0,3,1670
375000,1,0,3,1670
1.74E+06,2,0,3,1870
545000,1,0,3,1670
970000,2,0,3,1860
705000,1,0,5,1990
915557,2,0,4,2920
259000,1.5,0,3,1520
1.70E+06,2,2,5,2980
427000,1,0,4,1640
390000,1,0,3,1670
363000,2,0,3,2070
612000,1.5,3,4,1950
380000,1,0,4,1790
230000,1,0,3,1820
580000,1.5,0,4,1490
770000,2,2,3,2280
207200,1,0,3,1120
525000,1,0,3,1700
925000,1,0,3,2440
883000,2,0,5,1820
455000,2,0,3,1610
343500,2,0,3,2230
244000,1,0,5,1090
397000,1,0,5,1640
180500,1,0,3,1160
310000,1,0,4,2150
315000,2,0,3,2260
718000,1,0,5,2230
279950,1,0,4,1600
689000,1,3,4,2560
828000,2,0,3,3490
150000,1,0,3,1260
505400,1,0,4,1380
1.68E+06,2,2,4,4040
217450,1,0,3,1440
677000,2,0,3,2560
361000,1,0,3,1830
620000,2,0,3,1670
176000,1,0,2,1460
330000,1,0,4,1580
290000,1,0,3,2230
711000,2,0,4,2770
295000,2,0,4,1410
1.10E+06,2,0,3,4010
257500,1,0,4,1460
240000,1.5,0,3,1380
645000,2,0,3,2340
499000,1,0,4,1570
321000,1.5,0,3,1290
449000,3,0,3,1470
515000,1,0,4,1600
456000,1,0,3,2030
865000,2,0,3,2440
515500,2,0,3,2920
576925,2,0,3,2360
243000,1,0,3,1670
253400,1,0,5,1270
292000,2,0,3,2020
271500,1,0,3,1880
765000,1,0,3,2150
375000,2,0,3,1280
382880,1,0,4,1660
852500,1,0,4,2400
475000,1,0,3,1440
462000,1,0,5,1180
762400,1,1,3,2750
330000,1,0,4,1890
473000,1,0,3,2390
550000,1,0,3,1920
449500,1,2,3,2060
744000,2,0,3,3840
700000,1,0,4,2240
511100,1.5,0,4,1920
317950,2,0,3,2200
542950,2,0,3,2740
490000,1,0,3,2350
760000,2,0,3,1720
475000,1,0,4,1970
1.70E+06,2,2,3,4460
435000,2,0,3,2336
399000,2,0,3,2100
627000,1,0,4,1700
346500,1.5,0,3,1920
412000,1,0,3,1720
845000,2,0,4,3150
373000,1,0,3,1480
725000,2,0,4,2460
376000,1,2,4,1630
552500,1.5,0,4,1200
365000,1.5,0,3,1790
700000,2,0,3,2590
315000,1,0,4,1770
262500,1,0,3,1540
660000,2,2,3,1920
340000,2,0,3,3300
660500,1.5,0,5,2200
280000,1,0,3,1650
267000,1,0,4,1490
230000,1.5,0,3,1670
417000,2,0,3,2150
252000,1,0,3,1680
791000,1.5,0,4,1770
415000,1,0,4,1300
339000,1,0,5,1560
158000,1,0,3,1190
535000,1,0,3,1230
818900,1,0,3,1280
550000,1,0,3,1350
240000,1,0,3,1370
590000,2,2,3,1710
369300,1,0,4,1850
510000,1,0,3,2440
542500,2,0,3,1940
262500,1,0,4,1480
900000,1,0,3,1760
1.10E+06,2,0,3,2990
368000,1,0,4,2030
825000,2.5,0,3,2330
343500,1,0,3,2380
273500,1,0,4,1230
1.00E+06,2,0,4,2440
770000,1.5,2,3,1350
400000,1.5,0,4,1400
225000,1,0,3,1660
345000,1,0,4,1530
450000,2,0,3,2280
334850,1,0,3,1310
605000,1,1,3,1730
760000,2,0,5,3670
390000,1.5,0,4,1380
488000,2,0,3,2110
3.30E+06,1,4,4,3810
1.06E+06,2,0,4,3880
608000,2,0,3,2340
1.39E+06,2,2,3,1870
299950,1,0,3,1640
818000,2,2,3,1410
355000,1,0,3,2400
1.86E+06,2,0,5,3170
660000,3,0,3,1630
2.37E+06,1,3,3,3530
1.21E+06,2,0,3,3920
255950,2,0,3,1720
475000,1,0,3,1230
362950,1,0,4,1830
452000,1,0,4,1800
315000,1,0,3,1890
330950,2,0,3,1610
535000,2,0,4,2780
479000,1.5,0,4,1770
340000,3,0,3,1256
312000,1,0,3,1600
305000,2,0,4,1370
270000,2,0,3,1770
529999,2,0,5,1470
587100,1,0,3,1700
459800,1,0,3,1280
451000,1,0,3,1680
2.48E+06,2,3,3,1680
525000,2,2,4,2020
250000,1,0,3,2240
475000,2,0,4,1870
235000,1,0,4,1400
230000,1,0,5,1420
581000,1.5,0,3,1220
415000,1,0,3,1470
522500,1,0,3,1470
383000,1,0,4,1990
315000,1,0,4,1710
591000,2,0,3,1590
750000,2,0,3,2370
430000,1,0,3,1480
712000,1.5,0,3,2340
510000,1,0,4,2660
480000,1,0,2,1480
538000,1,0,3,1430
464000,1,0,3,980
476000,2,0,3,1600
349500,1,0,4,1600
270000,2,0,4,1820
740000,2,2,3,2710
395000,2,0,4,2460
498000,2,0,3,1950
339900,2,0,3,1500
539000,2,0,3,3557
400000,1,0,3,1910
225000,1,0,4,1860
330000,1.5,0,3,1670
1.39E+06,2,3,3,2950
490000,1,0,3,3120
260000,1,0,3,1580
469900,2,0,4,2740
493000,1.5,0,4,1850
740000,2,0,4,2310
148900,1,0,3,1280
475000,2,0,3,1470
415000,1,0,3,1520
229500,1,0,4,1240
1.36E+06,2,2,3,5200
385000,1,0,3,1500
230000,1,0,3,2240
425000,1,0,4,1570
189900,1,0,5,1010
238000,1,0,3,1050
968060,1,2,4,3050
921000,1,0,4,1800
380000,1,0,5,2230
285000,1,4,3,2258
449000,2,0,3,1980
625000,1.5,0,4,1900
318989,1,0,4,2190
445000,2,0,3,1310
750000,1,0,3,1440
959000,1,0,5,3730
330000,2,0,3,2530
425000,2,0,3,1610
280000,1,0,3,940
476500,2,0,3,2040
556000,2,0,3,2070
1.86E+06,2,2,3,1930
637000,2,0,3,2430
405000,1,0,4,1880
397000,1,0,4,1590
895990,2,0,3,3625
259000,2,0,3,2410
420000,1,0,3,1210
518000,2,0,3,1360
425000,1,0,5,1300
182500,1,0,3,1100
549900,1.5,0,4,1440
445000,1,0,4,1790
452000,1,0,4,1980
715000,1,0,3,1970
559000,2,0,3,1860
3.30E+06,2,0,3,4160
250000,1,0,4,1710
1.23E+06,2,0,3,1560
276500,1,0,4,1030
440000,2,0,4,2420
543200,1.5,2,5,2520
250000,1,0,3,1770
625000,1,0,3,2120
530100,1.5,0,3,1500
549900,2,0,3,1160
430000,1,0,4,1560
835000,2,0,3,3320
409500,1,0,3,2360
329000,1,0,3,1600
940000,1.5,0,3,1730
539950,1.5,0,3,1240
579950,1,0,5,2810
881000,1.5,3,5,2190
362500,1.5,0,3,1550
243950,1,0,5,1680
658000,2,0,3,3200
218250,1,0,3,1190
655000,2,0,3,3070
255000,1,0,3,1560
215000,1,0,3,1640
1.27E+06,1.5,2,4,2970
2.92E+06,2.5,2,5,3900
424305,2,2,5,1410
494000,1.5,0,4,1670
560000,2,0,3,2260
130000,2,0,1,3290
468000,1.5,3,5,1640
480000,1,1,5,2240
475000,1.5,0,4,1510
285000,1,0,4,1600
765000,1,0,3,1730
208000,1,0,4,1160
372000,2,0,3,2910
470000,1,0,3,1270
451000,1.5,0,3,1700
442200,1,0,3,1920
330000,2,0,4,2290
335000,1,0,4,1160
280000,1,0,3,1640
625000,1,0,4,1720
345000,2,0,3,1900
255950,1,0,5,1970
570000,1.5,0,3,1700
685000,2,0,3,2200
273148,1,0,4,1840
246500,2,0,3,1370
349950,1,0,3,1550
545000,1,0,3,1600
403000,3,0,3,1377
299950,2,0,3,2520
792000,1,0,3,3230
418000,1,0,4,1310
332500,1.5,0,3,1310
337000,1,0,5,1460
212000,1,0,3,1330
542000,2,2,4,1800
622500,2,0,3,2750
260000,1,0,3,1580
525000,1,0,4,2170
975000,2,0,3,3600
1.14E+06,1,0,4,2960
500000,1,0,4,2019
554000,1,0,4,2420
343000,2,0,3,2760
515000,1,0,3,1560
492000,1,0,4,1260
655000,1,0,4,2090
290000,2,0,3,1700
952500,2,0,4,1970
235000,1,0,3,1220
323000,1,0,3,1730
1.05E+06,2,0,3,1890
265000,1,0,3,1920
200000,1.5,0,4,1230
419995,1,0,4,1830
1.50E+06,1,4,4,3150
455000,2,0,3,1580
660000,2,0,4,2050
319000,1,0,4,1390
390000,1,0,3,2092
718500,1,0,3,2810
474000,1,0,3,1070
615750,2,0,3,1690
551000,2,0,3,1920
230000,1,0,3,1500
790000,2,0,3,3990
1.23E+06,3,3,3,1640
325000,2,0,3,1700
705000,2,0,3,2660
259000,2,0,3,1390
306000,1,0,4,1300
315000,1,0,3,1160
392500,1,0,3,1430
1.07E+06,2,0,4,2610
350500,3,0,3,1470
825000,2,0,3,1950
235000,1.5,0,3,1190
650000,1,2,4,1710
675000,1,0,4,1520
265000,1,0,4,1560
822500,1,4,3,2390
705000,2,0,4,2120
2.63E+06,2.5,2,4,2930
685000,1,2,3,1260
630000,2,0,5,1300
1.25E+06,2,1,4,2900
359000,1,0,3,1990
784500,2,0,3,2980
850000,2,0,3,2340
410000,2,0,3,2650
252000,1,0,4,1330
618000,1,0,4,2180
265000,1,0,3,1120
465000,1,0,3,1410
240000,1,0,3,1500
217000,1,0,3,1490
415000,1.5,0,4,1460
274000,1,0,4,1700
420000,1,0,3,1990
1.06E+06,1.5,0,4,1590
1.42E+06,2,0,3,4900
618500,1,0,4,1800
295000,1,0,4,1670
400000,1,0,3,1840
595000,2,0,3,1930
1.73E+06,1,0,4,3080
261000,1,0,3,1370
780000,1.5,0,5,1210
589000,1,0,3,1910
230000,1,0,4,1120
690000,2.5,0,3,2880
524000,2,0,3,2090
380000,2,0,3,1290
357500,1,0,4,1480
330000,1,0,3,2560
635000,1,0,4,1980
934000,2,0,3,2460
358500,2,0,3,1380
401000,1,0,3,1470
270000,1,0,3,2080
705000,1,1,4,2060
325000,1,0,3,1660
384950,1,0,4,1220
310000,1,0,4,1470
829950,2,0,3,3190
353000,2,0,3,2080
170500,1,0,3,1370
885250,2,0,3,3040
2.70E+06,2,4,3,2760
245000,1,0,5,1450
469000,3,0,3,1410
455000,1.5,0,3,1410
305000,2,0,3,2100
840000,1.5,0,5,2810
905000,2,0,3,2940
219200,1.5,0,4,1540
455000,1,0,3,1450
195000,1,0,3,1200
799000,2,0,3,2140
285000,1,0,4,1240
300000,1,0,3,1250
83000,1,0,3,2060
220000,1,0,4,1010
174500,2,0,3,1430
695000,2,0,3,2480
255000,1,0,3,1290
539000,1,0,3,1930
552700,1,0,3,1110
571500,1,0,4,1630
263700,1,0,3,1340
3.30E+06,3.5,0,5,4210
186950,2,0,3,1390
520000,2,0,3,2100
358000,1,0,4,1340
210000,1,0,2,1240
3.65E+06,2,1,3,4190
543000,2,0,3,1610
330000,1,0,3,1650
529000,1,0,3,1880
295000,1,0,4,1340
365000,1,0,3,1610
473000,3,0,3,1390
403500,1,0,3,1860
544000,1.5,1,3,1960
621000,1.5,0,4,1510
672600,2,0,3,1420
689800,1,0,3,1730
613000,1,0,4,2120
808000,2,0,4,2630
301000,1,0,4,1900
340000,1,0,4,1550
206000,1,0,3,1260
550000,1,0,4,1590
325000,1.5,0,2,1440
475000,2,0,3,2090
432100,1,0,3,1860
359000,1,0,4,1480
490000,1,0,4,1370
648360,1,1,4,2330
340000,1,3,5,2490
545000,1,0,5,1510
115000,1,0,3,1330
705640,1,0,4,2615
300000,2,0,3,1760
1.65E+06,1,3,4,2600
1.14E+06,2,4,3,2180
280000,1.5,0,5,1250
245000,1,0,4,1860
564000,1.5,0,4,1430
849000,1,0,5,1870
698000,1,0,4,1340
319000,1,0,3,1320
1.45E+06,1,1,3,2500
695000,2,0,5,2260
680000,1,0,5,1540
287500,2,0,3,2140
465000,2,2,3,1540
335000,1,0,4,1520
602000,1,0,4,2780
482000,2,0,3,2400
220000,1.5,0,3,910
206000,1,0,3,1320
1.10E+06,2,0,3,2400
491150,2,0,3,1650
390000,1,1,3,2370
393000,2,0,3,2641
635000,2,0,3,2410
490000,1,0,4,1750
770000,2.5,0,3,1350
665000,1.5,0,5,1470
287000,1,0,3,1530
410000,1,0,3,1390
562000,1,0,5,990
475000,2,0,3,2280
387500,3,0,3,1860
580000,1,0,4,2040
930000,2,0,3,3200
625000,1,0,4,2260
325000,1,0,3,2010
235000,1,0,3,1820
450000,1,0,4,1390
745000,1.5,0,5,1960
223000,1,0,4,1110
630000,1,0,3,1670
413450,3,0,3,1540
720000,2,0,3,2980
339000,1,0,4,1400
1.12E+06,1.5,0,3,2340
839000,2,0,3,3080
2.95E+06,2,3,5,4140
568000,1,0,4,2470
269000,1,0,3,1660
382000,1,0,4,1800
574000,2,0,3,1230
405000,2,0,3,2230
572000,1,0,3,2280
675000,2,0,4,2850
165000,1.5,0,3,1210
260000,1.5,0,3,1210
196000,1,0,3,1580
515000,2,0,3,2980
810000,2,3,3,2360
365650,2,0,4,2100
651000,2,0,3,2260
240000,1,0,3,720
299000,1,0,3,2000
768000,2,0,3,2800
397380,1,0,3,1220
476000,1,0,3,2180
315000,1,0,3,1420
240000,1,0,3,1550
325000,1,0,4,1400
160000,2,0,3,1530
435000,2,0,3,2260
427500,1,0,4,1690
450000,1,0,4,2170
688000,1.5,3,3,1840
285000,1,0,3,1170
530000,3,0,3,1390
195000,1,0,3,1620
250200,1,0,5,1150
1.10E+06,1,0,5,2660
732500,2,0,3,2450
194250,1,0,3,1490
526000,1,0,3,1560
520000,2,0,3,2250
526000,1,0,3,1360
1.14E+06,2,0,3,3270
202000,1,0,4,1280
645500,2,0,3,2980
570000,1,4,4,1120
325000,1.5,0,4,1830
725000,2,0,3,1540
192000,1,0,3,1240
560000,1,0,4,1610
283450,1,0,3,1920
863000,1,0,3,1490
815000,2,0,3,1620
245000,1,0,5,1280
1.32E+06,1,0,4,1840
1.16E+06,2,2,3,4190
480000,2,0,3,2360
600000,2,0,3,2800
329950,1,0,4,1480
299500,2,0,3,1910
460000,1,0,3,860
515000,2,0,3,1900
405000,3,0,3,1520
483000,1.5,0,3,1400
377000,2,0,3,1900
568000,1,2,3,2790
355000,1,0,4,1150
640000,1.5,0,4,1690
270000,1,0,3,1460
559950,2,0,3,2310
515000,1,0,3,1920
352000,1,0,3,1510
595888,1,0,5,2030
588000,2,0,3,2390
1.05E+06,1,3,5,2700
260000,2,0,3,1840
1.60E+06,2,0,3,2460
380000,1,0,3,1000
802000,1,0,3,2170
1.33E+06,2.5,0,5,2850
710000,2,0,3,1890
600000,2,0,3,2250
707900,2,0,4,2240
179950,1,0,3,1410
683000,2,0,3,2430
222400,1,0,3,1590
517000,1,0,4,1130
410000,1,0,5,1560
480000,1,0,4,1220
430000,1.5,0,5,2160
439950,1,0,3,1790
797500,2,0,3,3460
379000,1.5,0,5,1470
575000,1.5,0,1,1130
247500,1,0,4,1890
385000,2,0,3,2700
423000,1,0,4,1460
550000,1,0,3,1550
415000,1.5,0,3,1220
693000,1,2,5,3090
543000,1,0,5,1370
465000,1,2,3,2340
280000,2,0,3,1060
1.39E+06,3,2,3,1910
665000,2,0,3,2480
237950,1,0,5,1010
440000,1,0,3,2240
618000,1,0,4,2150
572000,1.5,0,5,1180
725000,1.5,2,3,1300
454000,1,0,4,1970
535000,1.5,0,4,1120
249000,1,0,3,2140
395000,1,0,4,1970
690000,1,3,4,2590
526500,1,0,4,1680
325000,2,0,3,1550
495000,2,0,5,1320
825000,2,0,3,3070
383000,1.5,0,4,1350
320000,1,0,3,1460
475000,1,0,3,2580
275000,2,0,3,1810
1.15E+06,1.5,4,5,2790
455000,1,0,5,2220
262000,1,0,3,1740
390000,1,0,3,1360
300000,1,0,4,2090
746300,1,2,3,2060
267000,1,0,4,1460
525000,1.5,0,4,1790
570000,1,0,3,1610
360000,1,0,4,1650
1.05E+06,1,0,4,2000
699950,2,0,3,2470
375000,1.5,0,4,2370
625000,1,0,4,1440
464050,1,0,4,1320
470000,1,0,3,2080
330000,1,0,3,1670
537000,1,0,4,2230
250000,1,0,5,1470
835000,2,0,3,2870
770000,1.5,0,4,1570
650000,1.5,1,3,2450
335000,1,0,3,1750
350000,1,0,4,1560
415000,1,0,4,1840
788000,2,0,4,2680
640000,1.5,0,4,1990
388000,2,0,3,2450
360000,1,0,3,2110
692500,1,0,3,2110
425000,1.5,0,3,1410
645000,1.5,0,3,1410
340000,1.5,0,3,1200
713000,1,0,4,2550
430000,2,0,3,1020
280000,1,0,4,2070
215000,1.5,0,3,1390
306000,2,0,3,2080
299900,1,0,3,1780
534000,1,0,3,1930
1.16E+06,2,4,3,3370
1.17E+06,2,3,5,2320
199990,1,0,3,1460
946000,1,0,3,2760
295000,1.5,0,3,1639
475000,1,0,3,1700
750000,2,0,3,1060
1.23E+06,2,4,4,2030
183500,1,0,4,1370
450000,1,2,4,1630
180000,1.5,0,3,1160
707000,2,0,4,1290
230000,1,0,3,1220
192500,1,0,4,1190
309000,2,0,3,1980
759000,1,0,4,2280
1.12E+06,2,0,3,3940
462000,1,0,4,1560
229000,1.5,0,3,1770
399950,2,0,3,1140
325000,1,0,4,1940
512000,3,0,3,1310
410000,2,0,3,2910
210000,1,0,3,1180
325000,1,0,4,1890
685000,1,0,3,2220
488000,1,0,3,1340
247500,1,0,3,1710
489000,1,0,4,1540
725000,1,0,4,2080
199950,1.5,0,3,1370
670000,2,1,3,2170
275000,1,0,4,1590
1.00E+06,2,2,3,3010
255000,1.5,0,3,1350
465000,1,0,3,1980
259000,1,0,3,1430
695000,2,2,3,2450
505000,1,0,3,1820
631500,1,0,4,1680
630500,1.5,0,3,1900
999000,2,0,3,2010
740000,1,0,4,1570
650000,1.5,0,4,950
554000,1,0,3,1670
400000,1.5,0,3,2580
529941,1,0,4,2020
310000,1.5,0,3,1330
389000,1.5,0,3,1330
731781,2,0,3,2880
502501,1,0,3,1830
443000,1,0,4,1680
607000,1,0,5,1400
2.15E+06,2,4,5,2980
585000,1,0,3,2360
1.03E+06,2,1,3,3440
315000,2,0,3,1880
180000,1,0,4,1150
322500,1,0,3,2100
568500,1,0,4,1510
813000,1,3,4,2250
1.09E+06,1,0,4,2760
424000,2,0,3,1450
235000,1,0,3,1960
740000,2,0,5,2030
415000,1,0,3,1270
432000,1,0,3,1520
1.27E+06,2,2,3,4410
676500,1,3,3,2440
419000,1,0,4,1030
650000,2,0,3,2880
239000,1,0,4,1490
900000,2,0,5,2020
330000,1,0,3,2170
510000,1,4,3,1230
465000,2,0,3,3040
1.70E+06,2,4,4,3120
490000,1,4,3,3050
2.68E+06,2,0,4,3620
1.00E+06,1,0,3,2070
469950,2,0,3,2530
536000,1.5,0,3,1590
244950,1,0,4,1760
575000,1,0,4,1240
361000,1,0,3,2400
650000,1,0,5,1950
230005,1,0,2,1770
293000,1,2,3,1600
445000,1,0,3,2150
280000,1,0,3,1340
520000,1,0,3,1850
780000,2,0,3,1730
625000,1,0,4,1990
239950,1,0,3,1640
335000,1,0,3,1190
612000,2,0,3,2010
200000,1,0,3,1300
345000,1,0,4,2590
520000,1,0,3,2330
855000,2,0,3,2100
567500,1,0,3,1510
208000,1,0,4,1370
452000,1,0,3,1260
555000,2,0,3,2540
519000,1,0,5,1940
474950,2,0,3,1080
419000,1,0,3,2260
390000,1,0,3,2160
539000,2,0,4,2070
569000,1,0,5,2200
611000,1.5,0,3,1850
760000,2,0,3,3000
732000,1,0,5,2330
1.68E+06,2,4,4,2990
919950,2,0,3,3210
400000,1,0,3,1960
785000,2,0,3,3230
835000,2,0,4,3280
640500,1,0,4,1760
310000,2,0,3,2350
355000,1.5,0,3,1150
685000,1,1,4,2160
202500,1,0,3,1050
540000,2,0,3,2420
295000,2,0,3,1850
518000,1.5,3,3,2100
250000,1,0,3,1370
330000,1.5,0,2,1600
481000,1,0,4,1330
898000,1,3,3,2650
570000,1.5,0,3,1900
475000,2,0,3,2530
265000,2,0,4,1630
380000,2,4,3,2060
790000,2,0,4,2420
620000,2,2,4,2090
709050,2,0,3,1960
296500,1,0,3,1380
475000,2,0,3,2230
440000,1,0,4,2050
405000,1,0,3,1470
269500,1,0,3,1100
520000,1,0,4,1720
229500,1,2,3,1890
335000,1,0,4,1520
680000,2,0,3,3230
1.39E+06,2,0,3,1830
740000,1,2,3,2510
270000,1,0,4,2060
510000,1.5,3,3,1760
300000,1,0,3,1570
1.30E+06,1,3,4,3380
675000,1.5,0,4,1800
925850,2,0,3,2980
255500,1,0,4,1870
450000,2,0,3,2910
280000,1,0,3,1600
245000,2,0,4,2060
344950,1,0,4,1440
381000,1,0,3,1500
1.95E+06,2,0,3,2800
1.50E+06,1,0,1,2850
232603,2,0,4,2140
220000,1.5,0,3,1370
600000,1,0,5,2080
239000,2,0,3,1360
400000,1,0,3,1440
2.18E+06,2,3,3,2950
350000,1,0,5,1310
562000,2,0,5,2230
380000,1,0,5,1690
511200,1,0,3,1680
680000,2,0,3,2910
350000,2,0,3,1650
410000,1,0,3,1860
1.05E+06,1.5,0,4,2980
391265,1,0,3,1350
1.41E+06,2,0,3,2890
575000,1,2,5,1750
316000,2,0,3,2000
165000,1.5,0,3,1050
850000,1.5,0,5,1950
210000,1,0,3,2070
325000,1,0,4,1860
682000,2,0,3,2610
430000,2,0,4,1710
325500,1,0,4,1290
385000,1,3,3,1990
435000,1,0,5,1330
550000,2,0,4,1630
400000,1,0,4,1700
503000,1,0,5,2490
676000,2,0,3,2790
180000,1.5,0,4,1420
234000,1.5,0,5,1160
734200,1.5,0,5,1850
920000,2,0,3,3660
1.92E+06,1,3,4,3780
224000,1,0,4,1520
1.40E+06,1,4,3,2980
185000,1,0,4,1070
554600,1.5,0,5,1530
268000,1,0,3,1790
675000,1,0,4,2220
620000,1,0,4,2070
396450,1,0,5,1330
565000,1,0,4,1750
410000,1,0,3,1840
1.19E+06,1.5,0,4,2240
716125,1,0,4,2130
225000,1,0,3,2020
640000,2,3,3,2830
374000,1,1,3,1220
415000,1,0,5,1780
592500,1,0,5,2920
365000,3,0,3,1484
600000,1,0,4,1860
465000,2,0,4,2910
254999,1,0,4,1580
279000,2,0,3,2040
460000,2,0,3,2250
507000,2,0,3,1510
291000,1,0,3,1840
350000,2,0,3,830
90000,2,0,4,980
329000,1,0,4,1880
909000,2,0,3,2830
187000,1,0,4,960
580000,1,0,3,1850
345000,2,0,3,1620
497000,2,0,3,1860
345000,1.5,0,3,1330
313500,1,0,3,2120
910000,2,0,3,2870
399950,1,0,3,1850
268000,1,0,4,1220
559000,1,0,3,1950
309000,1,0,4,2030
410000,2,0,3,2060
259000,1,0,4,1370
950000,2,0,4,2940
320000,1.5,0,4,1690
1.15E+06,1,1,3,2430
394250,1,3,3,1730
315000,1,0,3,1150
480000,1,0,3,1880
556000,2,0,3,2710
450000,2,0,3,2510
420000,1,0,3,1400
890000,1,0,3,1570
295000,1,0,5,1710
410000,2,0,5,2200
308900,2,0,3,2140
1.16E+06,1,3,3,2500
665000,1,0,3,1820
577000,1,0,5,1740
959000,3,0,3,1780
471000,1,0,5,1800
560000,2,0,3,2150
955000,2,0,3,2510
1.24E+06,2,0,3,4470
579000,1,0,3,2460
335000,2,0,3,2120
485000,2,2,3,2550
552000,1,0,3,2730
950000,2,0,3,2790
203700,1,0,3,1550
412000,2,0,3,2580
237500,1,0,4,1470
866800,2,2,3,1470
425000,1,0,3,1000
200000,1,0,3,1540
280000,1,0,3,1230
140000,2,0,3,1270
370000,1,0,3,2140
550000,1,0,3,1700
1.41E+06,2,4,5,3760
1.51E+06,2,4,5,3760
510000,1,0,4,1490
351000,1,0,3,1670
210000,1,0,3,1100
449999,1.5,2,5,2170
137000,1,0,3,1260
270000,1,0,5,2020
540000,1,0,4,2430
565000,1,0,3,2500
940000,2.5,0,3,2020
385000,1,3,4,2030
400000,1,0,3,2090
365000,1,0,3,1760
353250,2,0,3,1360
455000,1,0,3,1640
475000,2,0,3,1300
571500,1,0,4,1920
441000,1,0,3,1150
810000,1,0,4,2490
550000,2,0,3,1880
736000,1,0,3,1980
375000,1,0,3,1700
717500,2,0,3,2140
581000,1,2,3,2840
629000,2,0,4,1990
3.80E+06,2,4,3,3430
225000,1,0,3,1050
315000,2,0,3,1780
425000,3,0,3,1470
346500,1,0,4,1880
550000,1,0,4,2160
565000,1,0,3,2150
1.00E+06,1.5,0,5,1650
400000,1.5,0,3,1660
724950,2,0,4,1420
623000,1,0,2,3180
295000,1,0,3,1310
700000,2,0,3,1000
482000,2,0,3,1430
770000,2,0,3,2800
310000,1,0,4,2700
720000,2,0,5,1910
355000,1.5,0,4,1270
512000,2,0,3,2470
303000,3,0,3,1430
299000,1,0,4,1780
285000,2,0,3,2190
680000,1,0,4,2420
285000,1,0,5,1820
707000,1,0,4,2710
690000,1,0,4,1760
872000,2,0,3,2670
290000,1,0,3,2040
425000,1,0,4,1590
925000,1,2,4,3150
340500,1,0,3,2000
365000,1,0,4,1370
725000,1,0,4,1850
811000,2,0,5,2390
299000,1,0,4,1040
287500,1,0,5,1220
879950,1,4,4,2960
135900,1,0,3,1220
1.23E+06,1,3,3,3070
522500,1,0,5,1840
399500,1,0,5,950
450000,1.5,0,4,1140
218000,1,0,3,2400
289999,1,0,3,2040
540000,1,0,3,1170
324950,1,0,4,1240
718500,2,0,4,1370
495000,1,0,4,2570
260000,1,0,3,1170
430000,1,0,4,1450
402500,2,0,3,1890
1.42E+06,2.5,3,4,3250
275000,1,0,4,1860
250000,2,0,3,1765
665000,1,0,4,1890
425000,1,0,3,1940
760000,1.5,0,4,1740
447000,2,0,3,1560
205000,1,0,4,1180
191000,1,0,4,820
350000,1,0,3,1290
789888,2,0,3,2540
443000,1,0,3,1990
695000,2,0,3,2810
560000,1.5,0,4,1440
550000,1,0,4,1760
850000,2,0,3,2510
352750,1,0,4,2050
550000,2,0,3,2840
774900,1.5,0,3,1700
250000,1,0,5,1250
962800,2,0,3,3370
299500,1,0,4,2230
250000,1,0,3,1910
745000,2,0,5,2160
279475,1.5,0,3,1560
450000,2,0,3,2160
307700,1,0,4,1880
665000,1,0,4,1440
375000,2,0,3,2100
420000,2,0,3,3530
148000,1,0,3,970
707000,2,0,3,1980
399000,1,0,4,990
570000,2,0,3,3250
853000,2,0,3,3210
400000,1,0,4,2440
615000,1.5,3,4,2040
463000,1,0,4,1520
600000,1,1,4,2490
429000,1,0,3,2020
980000,2,0,3,1800
359500,2,0,3,2680
715000,2,0,3,2760
240000,1,0,4,1430
455000,1,0,5,1290
610000,1,0,3,2080
675000,2,0,3,2210
283500,1,0,3,1320
235000,1.5,0,3,1590
827000,1,0,3,2670
353000,1,0,3,1554
747500,2,0,4,2990
341000,1,0,3,1740
182000,1,0,2,1340
